pesquisa_id;pesquisa_nome;id;nome;posicao
23;Censo agropecuário;22963;14.1.2.1.1.1.1;Sexo
23;Censo agropecuário;22964;14.1.2.1.1.1.1.1;Masculino
23;Censo agropecuário;22965;14.1.2.1.1.1.1.2;Feminino
23;Censo agropecuário;22966;14.1.2.1.1.2;Não economicamente ativa
23;Censo agropecuário;22967;14.1.2.1.1.2.1;Sexo
23;Censo agropecuário;22968;14.1.2.1.1.2.1.1;Masculino
23;Censo agropecuário;22969;14.1.2.1.1.2.1.2;Feminino
23;Censo agropecuário;22970;14.1.2.2;Pessoa responsável
23;Censo agropecuário;22971;14.1.2.2.1;Condição de atividade
23;Censo agropecuário;22972;14.1.2.2.1.1;Economicamente ativa
23;Censo agropecuário;22973;14.1.2.2.1.1.1;Sexo
23;Censo agropecuário;22974;14.1.2.2.1.1.1.1;Masculino
23;Censo agropecuário;22975;14.1.2.2.1.1.1.2;Feminino
23;Censo agropecuário;22976;14.1.2.2.1.2;Não economicamente ativa
23;Censo agropecuário;22977;14.1.2.2.1.2.1;Sexo
23;Censo agropecuário;22978;14.1.2.2.1.2.1.1;Masculino
23;Censo agropecuário;22979;14.1.2.2.1.2.1.2;Feminino
23;Censo agropecuário;22980;14.1.3;Condição de aposentada ou pensionista de instituto de previdência oficial
23;Censo agropecuário;22981;14.1.3.1;Aposentadas ou pensionistas
23;Censo agropecuário;22982;14.1.3.1.1;Condição de atividade
23;Censo agropecuário;22983;14.1.3.1.1.1;Economicamente ativa
23;Censo agropecuário;22984;14.1.3.1.1.2;Não economicamente ativa
23;Censo agropecuário;22985;14.1.3.2;Não eram aposentadas nem pensionistas
23;Censo agropecuário;22986;14.1.3.2.1;Condição de atividade
23;Censo agropecuário;22987;14.1.3.2.1.1;Economicamente ativa
23;Censo agropecuário;22988;14.1.3.2.1.2;Não economicamente ativa
23;Censo agropecuário;23062;14.1.3.3;Sem declaração de condição de aposentada ou pensionista
23;Censo agropecuário;23063;14.1.3.3.1;Condição de atividade
23;Censo agropecuário;23064;14.1.3.3.1.1;Economicamente ativa
23;Censo agropecuário;23065;14.1.3.3.1.2;Não economicamente ativa
23;Censo agropecuário;23066;14.1.4;Ocupadas na semana de referência
23;Censo agropecuário;28987;14.1.4.1;Trabalho principal
23;Censo agropecuário;23067;14.1.4.1.1;Grandes grupos de ocupação
23;Censo agropecuário;23068;14.1.4.1.1.1;Diretores e gerentes
23;Censo agropecuário;23069;14.1.4.1.1.1.1;Sexo
23;Censo agropecuário;23070;14.1.4.1.1.1.1.1;Masculino
23;Censo agropecuário;23071;14.1.4.1.1.1.1.2;Feminino
23;Censo agropecuário;23101;14.1.4.1.1.2;Membros das forças armadas, policiais e bombeiros militares
23;Censo agropecuário;23102;14.1.4.1.1.2.1;Sexo
23;Censo agropecuário;23103;14.1.4.1.1.2.1.1;Masculino
23;Censo agropecuário;23104;14.1.4.1.1.2.1.2;Feminino
23;Censo agropecuário;23097;14.1.4.1.1.3;Ocupações elementares
23;Censo agropecuário;23098;14.1.4.1.1.3.1;Sexo
23;Censo agropecuário;23099;14.1.4.1.1.3.1.1;Masculino
23;Censo agropecuário;23100;14.1.4.1.1.3.1.2;Feminino
23;Censo agropecuário;23093;14.1.4.1.1.4;Operadores de instalações e máquinas e montadores
23;Censo agropecuário;23094;14.1.4.1.1.4.1;Sexo
23;Censo agropecuário;23095;14.1.4.1.1.4.1.1;Masculino
23;Censo agropecuário;23096;14.1.4.1.1.4.1.2;Feminino
23;Censo agropecuário;23072;14.1.4.1.1.5;Profissionais das ciências e intelectuais
23;Censo agropecuário;23073;14.1.4.1.1.5.1;Sexo
23;Censo agropecuário;23074;14.1.4.1.1.5.1.1;Masculino
23;Censo agropecuário;23075;14.1.4.1.1.5.1.2;Feminino
23;Censo agropecuário;23076;14.1.4.1.1.6;Técnicos e profissionais de nível médio
23;Censo agropecuário;23077;14.1.4.1.1.6.1;Sexo
23;Censo agropecuário;23078;14.1.4.1.1.6.1.1;Masculino
23;Censo agropecuário;23079;14.1.4.1.1.6.1.2;Feminino
23;Censo agropecuário;23080;14.1.4.1.1.7;Trabalhadores de apoio administrativo
23;Censo agropecuário;29013;14.1.4.1.1.7.1;Sexo
23;Censo agropecuário;29014;14.1.4.1.1.7.1.1;Masculino
23;Censo agropecuário;29015;14.1.4.1.1.7.1.2;Feminino
23;Censo agropecuário;23081;14.1.4.1.1.8;Trabalhadores dos serviços, vendedores dos comércios e mercados
23;Censo agropecuário;23082;14.1.4.1.1.8.1;Sexo
23;Censo agropecuário;23083;14.1.4.1.1.8.1.1;Masculino
23;Censo agropecuário;23084;14.1.4.1.1.8.1.2;Feminino
23;Censo agropecuário;23085;14.1.4.1.1.9;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
23;Censo agropecuário;23086;14.1.4.1.1.9.1;Sexo
23;Censo agropecuário;23087;14.1.4.1.1.9.1.1;Masculino
23;Censo agropecuário;23088;14.1.4.1.1.9.1.2;Feminino
23;Censo agropecuário;23089;14.1.4.1.1.10;Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios
23;Censo agropecuário;23090;14.1.4.1.1.10.1;Sexo
23;Censo agropecuário;23091;14.1.4.1.1.10.1.1;Masculino
23;Censo agropecuário;23092;14.1.4.1.1.10.1.2;Feminino
23;Censo agropecuário;23105;14.1.4.1.1.11;Ocupações mal definidas
23;Censo agropecuário;23106;14.1.4.1.1.11.1;Sexo
23;Censo agropecuário;23107;14.1.4.1.1.11.1.1;Masculino
23;Censo agropecuário;23108;14.1.4.1.1.11.1.2;Feminino
23;Censo agropecuário;28988;14.1.4.1.2;Grupos de horas habitualmente trabalhadas por semana
23;Censo agropecuário;28989;14.1.4.1.2.1;Até 14 horas
23;Censo agropecuário;28990;14.1.4.1.2.1.1;Sexo
23;Censo agropecuário;28991;14.1.4.1.2.1.1.1;Masculino
23;Censo agropecuário;28992;14.1.4.1.2.1.1.2;Feminino
23;Censo agropecuário;28993;14.1.4.1.2.2;15 a 29 horas
23;Censo agropecuário;28994;14.1.4.1.2.2.1;Sexo
23;Censo agropecuário;28995;14.1.4.1.2.2.1.1;Masculino
23;Censo agropecuário;28996;14.1.4.1.2.2.1.2;Feminino
23;Censo agropecuário;28997;14.1.4.1.2.3;30 a 39 horas
23;Censo agropecuário;28998;14.1.4.1.2.3.1;Sexo
23;Censo agropecuário;28999;14.1.4.1.2.3.1.1;Masculino
23;Censo agropecuário;29000;14.1.4.1.2.3.1.2;Feminino
23;Censo agropecuário;29001;14.1.4.1.2.4;40 a 44 horas
23;Censo agropecuário;29002;14.1.4.1.2.4.1;Sexo
23;Censo agropecuário;29003;14.1.4.1.2.4.1.1;Masculino
23;Censo agropecuário;29004;14.1.4.1.2.4.1.2;Feminino
23;Censo agropecuário;29005;14.1.4.1.2.5;45 a 48 horas
23;Censo agropecuário;29006;14.1.4.1.2.5.1;Sexo
23;Censo agropecuário;29007;14.1.4.1.2.5.1.1;Masculino
23;Censo agropecuário;29008;14.1.4.1.2.5.1.2;Feminino
23;Censo agropecuário;29009;14.1.4.1.2.6;49 horas ou mais
23;Censo agropecuário;29010;14.1.4.1.2.6.1;Sexo
23;Censo agropecuário;29011;14.1.4.1.2.6.1.1;Masculino
23;Censo agropecuário;29012;14.1.4.1.2.6.1.2;Feminino
23;Censo agropecuário;23109;14.1.4.1.3;Posição na ocupação
23;Censo agropecuário;23110;14.1.4.1.3.1;Conta própria
23;Censo agropecuário;23112;14.1.4.1.3.1.1;Contribuinte para instituto de previdência oficial no trabalho principal
23;Censo agropecuário;23113;14.1.4.1.3.1.2;Não contribuinte para instituto de previdência oficial no trabalho principal
23;Censo agropecuário;23114;14.1.4.1.3.2;Empregadores
23;Censo agropecuário;23116;14.1.4.1.3.2.1;Contribuinte para instituto de previdência oficial no trabalho principal
23;Censo agropecuário;23117;14.1.4.1.3.2.2;Não contribuinte para instituto de previdência oficial no trabalho principal
23;Censo agropecuário;23118;14.1.4.1.3.3;Empregados
23;Censo agropecuário;23122;14.1.4.1.3.3.1;Categoria do emprego
23;Censo agropecuário;23123;14.1.4.1.3.3.1.1;Com carteira de trabalho assinada
23;Censo agropecuário;23124;14.1.4.1.3.3.1.2;Militares e funcionários públicos estatutários
23;Censo agropecuário;29016;14.1.4.1.3.3.1.3;Sem carteira de trabalho assinada
23;Censo agropecuário;23125;14.1.4.1.3.3.1.3.1;Contribuinte para instituto de previdência oficial no trabalho principal
23;Censo agropecuário;23126;14.1.4.1.3.3.1.3.2;Não contribuinte para instituto de previdência oficial no trabalho principal
23;Censo agropecuário;23127;14.1.4.1.3.3.2;Subgrupo
23;Censo agropecuário;23128;14.1.4.1.3.3.2.1;Trabalhadores domésticos
23;Censo agropecuário;23129;14.1.4.1.3.3.2.1.1;Com carteira de trabalho assinada
23;Censo agropecuário;23130;14.1.4.1.3.3.2.1.2;Sem carteira de trabalho assinada e contribuinte para instituto de previdência oficial no trabalho principal
23;Censo agropecuário;23131;14.1.4.1.3.3.2.1.3;Sem carteira de trabalho assinada e não contribuinte para instituto de previdência oficial no trabalho principal
23;Censo agropecuário;23132;14.1.4.1.3.3.2.2;Demais empregados
23;Censo agropecuário;23133;14.1.4.1.3.3.2.2.1;Com carteira de trabalho assinada
23;Censo agropecuário;23138;14.1.4.1.3.3.2.2.2;Militares e funcionários públicos estatutários
23;Censo agropecuário;23134;14.1.4.1.3.3.2.2.3;Sem carteira de trabalho assinada e contribuinte para instituto de previdência oficial no trabalho principal
23;Censo agropecuário;23135;14.1.4.1.3.3.2.2.4;Sem carteira de trabalho assinada e não contribuinte para instituto de previdência oficial no trabalho principal
23;Censo agropecuário;23137;14.1.4.1.3.4;Não remunerados
23;Censo agropecuário;23136;14.1.4.1.3.5;Trabalhadores na produção para o próprio consumo
23;Censo agropecuário;23149;14.1.4.1.4;Seção de atividade
23;Censo agropecuário;23236;14.1.4.1.4.1;Administração pública, defesa e seguridade social
23;Censo agropecuário;23237;14.1.4.1.4.1.1;Sexo
23;Censo agropecuário;23238;14.1.4.1.4.1.1.1;Masculino
23;Censo agropecuário;23239;14.1.4.1.4.1.1.2;Feminino
23;Censo agropecuário;23228;14.1.4.1.4.2;Agricultura, pecuária, produção florestal, pesca e aquicultura
23;Censo agropecuário;23230;14.1.4.1.4.2.1;Sexo
23;Censo agropecuário;23231;14.1.4.1.4.2.1.1;Masculino
23;Censo agropecuário;23232;14.1.4.1.4.2.1.2;Feminino
23;Censo agropecuário;23229;14.1.4.1.4.3;Água, esgoto, atividades de gestão de resíduos e descontaminação
23;Censo agropecuário;23233;14.1.4.1.4.3.1;Sexo
23;Censo agropecuário;23234;14.1.4.1.4.3.1.1;Masculino
23;Censo agropecuário;23235;14.1.4.1.4.3.1.2;Feminino
23;Censo agropecuário;23150;14.1.4.1.4.4;Alojamento e alimentação
23;Censo agropecuário;23151;14.1.4.1.4.4.1;Sexo
23;Censo agropecuário;23152;14.1.4.1.4.4.1.1;Masculino
23;Censo agropecuário;23153;14.1.4.1.4.4.1.2;Feminino
23;Censo agropecuário;23154;14.1.4.1.4.5;Artes, cultura, esporte e recreação
23;Censo agropecuário;23155;14.1.4.1.4.5.1;Sexo
23;Censo agropecuário;23156;14.1.4.1.4.5.1.1;Masculino
23;Censo agropecuário;23157;14.1.4.1.4.5.1.2;Feminino
23;Censo agropecuário;23158;14.1.4.1.4.6;Atividades administrativas e serviços complementares
23;Censo agropecuário;23159;14.1.4.1.4.6.1;Sexo
23;Censo agropecuário;23160;14.1.4.1.4.6.1.1;Masculino
23;Censo agropecuário;23161;14.1.4.1.4.6.1.2;Feminino
23;Censo agropecuário;23162;14.1.4.1.4.7;Atividades financeiras, de seguros e serviços relacionados
23;Censo agropecuário;23163;14.1.4.1.4.7.1;Sexo
23;Censo agropecuário;23164;14.1.4.1.4.7.1.1;Masculino
23;Censo agropecuário;23165;14.1.4.1.4.7.1.2;Feminino
23;Censo agropecuário;23166;14.1.4.1.4.8;Atividades imobiliárias
23;Censo agropecuário;23167;14.1.4.1.4.8.1;Sexo
23;Censo agropecuário;23168;14.1.4.1.4.8.1.1;Masculino
23;Censo agropecuário;23169;14.1.4.1.4.8.1.2;Feminino
23;Censo agropecuário;23170;14.1.4.1.4.9;Atividades mal especificadas
23;Censo agropecuário;23171;14.1.4.1.4.9.1;Sexo
23;Censo agropecuário;23172;14.1.4.1.4.9.1.1;Masculino
23;Censo agropecuário;23173;14.1.4.1.4.9.1.2;Feminino
23;Censo agropecuário;23174;14.1.4.1.4.10;Atividades profissionais, científicas e técnicas
23;Censo agropecuário;23175;14.1.4.1.4.10.1;Sexo
23;Censo agropecuário;23176;14.1.4.1.4.10.1.1;Masculino
23;Censo agropecuário;23177;14.1.4.1.4.10.1.2;Feminino
23;Censo agropecuário;23227;14.1.4.1.4.11;Comércio, reparação de veículos automotores e motocicletas
23;Censo agropecuário;23179;14.1.4.1.4.11.1;Sexo
23;Censo agropecuário;23180;14.1.4.1.4.11.1.1;Masculino
23;Censo agropecuário;23181;14.1.4.1.4.11.1.2;Feminino
23;Censo agropecuário;23182;14.1.4.1.4.12;Construção
23;Censo agropecuário;23183;14.1.4.1.4.12.1;Sexo
23;Censo agropecuário;23184;14.1.4.1.4.12.1.1;Masculino
23;Censo agropecuário;23185;14.1.4.1.4.12.1.2;Feminino
23;Censo agropecuário;23186;14.1.4.1.4.13;Educação
23;Censo agropecuário;23187;14.1.4.1.4.13.1;Sexo
23;Censo agropecuário;23188;14.1.4.1.4.13.1.1;Masculino
23;Censo agropecuário;23189;14.1.4.1.4.13.1.2;Feminino
23;Censo agropecuário;23190;14.1.4.1.4.14;Eletricidade e gás
23;Censo agropecuário;23191;14.1.4.1.4.14.1;Sexo
23;Censo agropecuário;23192;14.1.4.1.4.14.1.1;Masculino
23;Censo agropecuário;23193;14.1.4.1.4.14.1.2;Feminino
23;Censo agropecuário;23194;14.1.4.1.4.15;Indústrias de transformação
23;Censo agropecuário;23195;14.1.4.1.4.15.1;Sexo
23;Censo agropecuário;23196;14.1.4.1.4.15.1.1;Masculino
23;Censo agropecuário;23197;14.1.4.1.4.15.1.2;Feminino
23;Censo agropecuário;23198;14.1.4.1.4.16;Indústrias extrativas
23;Censo agropecuário;23199;14.1.4.1.4.16.1;Sexo
23;Censo agropecuário;23200;14.1.4.1.4.16.1.1;Masculino
23;Censo agropecuário;23201;14.1.4.1.4.16.1.2;Feminino
23;Censo agropecuário;23202;14.1.4.1.4.17;Informação e comunicação
23;Censo agropecuário;23203;14.1.4.1.4.17.1;Sexo
23;Censo agropecuário;23204;14.1.4.1.4.17.1.1;Masculino
23;Censo agropecuário;23205;14.1.4.1.4.17.1.2;Feminino
23;Censo agropecuário;23206;14.1.4.1.4.18;Organismos internacionais e outras instituições extraterritoriais
23;Censo agropecuário;23207;14.1.4.1.4.18.1;Sexo
23;Censo agropecuário;23208;14.1.4.1.4.18.1.1;Masculino
23;Censo agropecuário;23209;14.1.4.1.4.18.1.2;Feminino
23;Censo agropecuário;23210;14.1.4.1.4.19;Outras atividades de serviços
23;Censo agropecuário;23211;14.1.4.1.4.19.1;Sexo
23;Censo agropecuário;23212;14.1.4.1.4.19.1.1;Masculino
23;Censo agropecuário;23213;14.1.4.1.4.19.1.2;Feminino
23;Censo agropecuário;23214;14.1.4.1.4.20;Saúde humana e serviços sociais
23;Censo agropecuário;23215;14.1.4.1.4.20.1;Sexo
23;Censo agropecuário;23216;14.1.4.1.4.20.1.1;Masculino
23;Censo agropecuário;23217;14.1.4.1.4.20.1.2;Feminino
23;Censo agropecuário;23218;14.1.4.1.4.21;Serviços domésticos
23;Censo agropecuário;23219;14.1.4.1.4.21.1;Sexo
23;Censo agropecuário;23220;14.1.4.1.4.21.1.1;Masculino
23;Censo agropecuário;23221;14.1.4.1.4.21.1.2;Feminino
23;Censo agropecuário;23222;14.1.4.1.4.22;Transporte, armazenagem e correio
23;Censo agropecuário;23223;14.1.4.1.4.22.1;Sexo
23;Censo agropecuário;23224;14.1.4.1.4.22.1.1;Masculino
23;Censo agropecuário;23225;14.1.4.1.4.22.1.2;Feminino
23;Censo agropecuário;47346;14.1.4.2;Qualquer trabalho
23;Censo agropecuário;47347;14.1.4.2.1;Condição de contribuição para instituto de previdência oficial
23;Censo agropecuário;47348;14.1.4.2.1.1;Contribuinte
23;Censo agropecuário;47349;14.1.4.2.1.1.1;Sexo
23;Censo agropecuário;47350;14.1.4.2.1.1.1.1;Masculino
23;Censo agropecuário;47351;14.1.4.2.1.1.1.2;Feminino
23;Censo agropecuário;47352;14.1.4.2.1.1.2;Situação domiciliar
23;Censo agropecuário;47353;14.1.4.2.1.1.2.1;Urbana
23;Censo agropecuário;47354;14.1.4.2.1.1.2.2;Rural
23;Censo agropecuário;47355;14.1.4.2.1.2;Não contribuinte
23;Censo agropecuário;47356;14.1.4.2.1.2.1;Sexo
23;Censo agropecuário;47357;14.1.4.2.1.2.1.1;Masculino
23;Censo agropecuário;47358;14.1.4.2.1.2.1.2;Feminino
23;Censo agropecuário;47359;14.1.4.2.1.2.2;Situação domiciliar
23;Censo agropecuário;47360;14.1.4.2.1.2.2.1;Urbana
23;Censo agropecuário;47361;14.1.4.2.1.2.2.2;Rural
23;Censo agropecuário;23226;15;Amostra - Trabalho infantil
23;Censo agropecuário;47389;15.1;Nível de ocupação das pessoas de 10 anos ou mais de idade na semana de referência
23;Censo agropecuário;47390;15.1.1;Grupo de idade
23;Censo agropecuário;47391;15.1.1.1;10 a 17 anos
23;Censo agropecuário;47392;15.1.1.1.1;Grupo de idade
23;Censo agropecuário;47393;15.1.1.1.1.1;10 a 13 anos
23;Censo agropecuário;47394;15.1.1.1.1.1.1;Sexo
23;Censo agropecuário;47395;15.1.1.1.1.1.1.1;Masculino
23;Censo agropecuário;47396;15.1.1.1.1.1.1.2;Feminino
23;Censo agropecuário;47397;15.1.1.1.1.1.2;Situação domiciliar
23;Censo agropecuário;47398;15.1.1.1.1.1.2.1;Urbana
23;Censo agropecuário;47399;15.1.1.1.1.1.2.2;Rural
23;Censo agropecuário;47400;15.1.1.1.1.2;14 ou 15 anos
23;Censo agropecuário;47401;15.1.1.1.1.2.1;Sexo
23;Censo agropecuário;47402;15.1.1.1.1.2.1.1;Masculino
23;Censo agropecuário;47403;15.1.1.1.1.2.1.2;Feminino
23;Censo agropecuário;47404;15.1.1.1.1.2.2;Situação domiciliar
23;Censo agropecuário;47405;15.1.1.1.1.2.2.1;Urbana
23;Censo agropecuário;47406;15.1.1.1.1.2.2.2;Rural
23;Censo agropecuário;47407;15.1.1.1.1.3;16 ou 17 anos
23;Censo agropecuário;47408;15.1.1.1.1.3.1;Sexo
23;Censo agropecuário;47409;15.1.1.1.1.3.1.1;Masculino
23;Censo agropecuário;47410;15.1.1.1.1.3.1.2;Feminino
23;Censo agropecuário;47411;15.1.1.1.1.3.2;Situação domiciliar
23;Censo agropecuário;47412;15.1.1.1.1.3.2.1;Urbana
23;Censo agropecuário;47413;15.1.1.1.1.3.2.2;Rural
23;Censo agropecuário;47414;15.1.1.1.2;Sexo
23;Censo agropecuário;47415;15.1.1.1.2.1;Masculino
23;Censo agropecuário;47416;15.1.1.1.2.2;Feminino
23;Censo agropecuário;47417;15.1.1.1.3;Situação domiciliar
23;Censo agropecuário;47418;15.1.1.1.3.1;Urbana
23;Censo agropecuário;47419;15.1.1.1.3.2;Rural
23;Censo agropecuário;47420;15.1.1.2;18 anos ou mais
23;Censo agropecuário;47421;15.1.1.2.1;Sexo
23;Censo agropecuário;47422;15.1.1.2.1.1;Masculino
23;Censo agropecuário;47423;15.1.1.2.1.2;Feminino
23;Censo agropecuário;47424;15.1.2;Sexo
23;Censo agropecuário;47425;15.1.2.1;Masculino
23;Censo agropecuário;47426;15.1.2.2;Feminino
23;Censo agropecuário;23240;15.2;Pessoas de 10 a 17 anos de idade
23;Censo agropecuário;29017;15.2.1;Condição de alfabetizado
23;Censo agropecuário;29018;15.2.1.1;Alfabetizado
23;Censo agropecuário;29019;15.2.1.2;Não alfabetizado
23;Censo agropecuário;29020;15.2.2;Cor ou raça
23;Censo agropecuário;29021;15.2.2.1;Branca
23;Censo agropecuário;29022;15.2.2.2;Preta ou parda
23;Censo agropecuário;29023;15.2.3;Frequência à escola ou creche
23;Censo agropecuário;29024;15.2.3.1;Não frequentavam
23;Censo agropecuário;29025;15.2.3.1.1;Cor ou raça
23;Censo agropecuário;29026;15.2.3.1.1.1;Branca
23;Censo agropecuário;29027;15.2.3.1.1.2;Preta ou parda
23;Censo agropecuário;29028;15.2.3.1.2;Situação domiciliar
23;Censo agropecuário;29029;15.2.3.1.2.1;Urbana
23;Censo agropecuário;29030;15.2.3.1.2.2;Rural
23;Censo agropecuário;23241;15.2.4;Grupo de idade
23;Censo agropecuário;23242;15.2.4.1;10 a 13 anos de idade
23;Censo agropecuário;23243;15.2.4.1.1;Condição de alfabetizado
23;Censo agropecuário;23244;15.2.4.1.1.1;Alfabetizado
23;Censo agropecuário;23245;15.2.4.1.1.2;Não alfabetizado
23;Censo agropecuário;23246;15.2.4.1.2;Cor ou raça
23;Censo agropecuário;23247;15.2.4.1.2.1;Branca
23;Censo agropecuário;23248;15.2.4.1.2.2;Preta ou parda
23;Censo agropecuário;23262;15.2.4.1.3;Frequência à escola ou creche
23;Censo agropecuário;23263;15.2.4.1.3.1;Não frequentavam
23;Censo agropecuário;23264;15.2.4.1.3.1.1;Cor ou raça
23;Censo agropecuário;23265;15.2.4.1.3.1.1.1;Branca
23;Censo agropecuário;23266;15.2.4.1.3.1.1.2;Preta ou parda
23;Censo agropecuário;23267;15.2.4.1.3.1.2;Situação domiciliar
23;Censo agropecuário;23268;15.2.4.1.3.1.2.1;Urbana
23;Censo agropecuário;23269;15.2.4.1.3.1.2.2;Rural
23;Censo agropecuário;23249;15.2.4.1.4;Sexo
23;Censo agropecuário;23250;15.2.4.1.4.1;Masculino
23;Censo agropecuário;29082;15.2.4.1.4.1.1;Frequência à escola ou creche
23;Censo agropecuário;23251;15.2.4.1.4.1.1.1;Não frequentavam
23;Censo agropecuário;23252;15.2.4.1.4.1.2;Situação de ocupação na semana de referência
23;Censo agropecuário;23255;15.2.4.1.4.1.2.1;Ocupada
23;Censo agropecuário;23256;15.2.4.1.4.2;Feminino
23;Censo agropecuário;29083;15.2.4.1.4.2.1;Frequência à escola ou creche
23;Censo agropecuário;23257;15.2.4.1.4.2.1.1;Não frequentavam
23;Censo agropecuário;23258;15.2.4.1.4.2.2;Situação de ocupação na semana de referência
23;Censo agropecuário;23261;15.2.4.1.4.2.2.1;Ocupada
23;Censo agropecuário;23270;15.2.4.1.5;Situação de ocupação na semana de referência
23;Censo agropecuário;23271;15.2.4.1.5.1;Ocupada
23;Censo agropecuário;23272;15.2.4.1.5.1.1;Condição de alfabetizado
23;Censo agropecuário;23273;15.2.4.1.5.1.1.1;Alfabetizado
23;Censo agropecuário;23274;15.2.4.1.5.1.1.2;Não alfabetizado
23;Censo agropecuário;23282;15.2.4.1.5.1.2;Frequência à escola ou creche
23;Censo agropecuário;23284;15.2.4.1.5.1.2.1;Não frequentavam
23;Censo agropecuário;23275;15.2.4.1.5.1.3;Posição na ocupação
23;Censo agropecuário;23276;15.2.4.1.5.1.3.1;Conta própria e empregadoras
23;Censo agropecuário;23277;15.2.4.1.5.1.3.2;Empregados
23;Censo agropecuário;23280;15.2.4.1.5.1.3.3;Não remunerado
23;Censo agropecuário;23281;15.2.4.1.5.1.3.4;Trabalhadores na produção para o próprio consumo
23;Censo agropecuário;23285;15.2.4.1.5.1.4;Seção de atividade
23;Censo agropecuário;23286;15.2.4.1.5.1.4.1;Agricultura, pecuária, produção florestal, pesca e aquicultura
23;Censo agropecuário;23287;15.2.4.1.5.1.4.2;Comércio, reparação de veículos automotores e motocicletas
23;Censo agropecuário;23288;15.2.4.1.5.1.4.3;Outras atividades
23;Censo agropecuário;23289;15.2.4.1.5.1.5;Situação domiciliar
23;Censo agropecuário;23290;15.2.4.1.5.1.5.1;Urbana
23;Censo agropecuário;23291;15.2.4.1.5.1.5.2;Rural
23;Censo agropecuário;23292;15.2.4.1.5.2;Não ocupada
23;Censo agropecuário;23293;15.2.4.1.5.2.1;Condição de alfabetizado
23;Censo agropecuário;23294;15.2.4.1.5.2.1.1;Alfabetizado
23;Censo agropecuário;23295;15.2.4.1.5.2.1.2;Não alfabetizado
23;Censo agropecuário;23296;15.2.4.1.5.2.2;Frequência à escola ou creche
23;Censo agropecuário;23298;15.2.4.1.5.2.2.1;Não frequentavam
23;Censo agropecuário;23302;15.2.4.1.6;Situação domiciliar
23;Censo agropecuário;23303;15.2.4.1.6.1;Urbana
23;Censo agropecuário;23304;15.2.4.1.6.2;Rural
23;Censo agropecuário;23305;15.2.4.2;14 ou 15 anos de idade
23;Censo agropecuário;23306;15.2.4.2.1;Condição de alfabetizado
23;Censo agropecuário;23307;15.2.4.2.1.1;Alfabetizado
23;Censo agropecuário;23308;15.2.4.2.1.2;Não alfabetizado
23;Censo agropecuário;23309;15.2.4.2.2;Cor ou raça
23;Censo agropecuário;23310;15.2.4.2.2.1;Branca
23;Censo agropecuário;23311;15.2.4.2.2.2;Preta ou parda
23;Censo agropecuário;23325;15.2.4.2.3;Frequência à escola ou creche
23;Censo agropecuário;23326;15.2.4.2.3.1;Não frequentavam
23;Censo agropecuário;23327;15.2.4.2.3.1.1;Cor ou raça
23;Censo agropecuário;23328;15.2.4.2.3.1.1.1;Branca
23;Censo agropecuário;23329;15.2.4.2.3.1.1.2;Preta ou parda
23;Censo agropecuário;23330;15.2.4.2.3.1.2;Situação domiciliar
23;Censo agropecuário;23331;15.2.4.2.3.1.2.1;Urbana
23;Censo agropecuário;23332;15.2.4.2.3.1.2.2;Rural
23;Censo agropecuário;23312;15.2.4.2.4;Sexo
23;Censo agropecuário;23313;15.2.4.2.4.1;Masculino
23;Censo agropecuário;29084;15.2.4.2.4.1.1;Frequência à escola ou creche
23;Censo agropecuário;23314;15.2.4.2.4.1.1.1;Não frequentavam
23;Censo agropecuário;23315;15.2.4.2.4.1.2;Situação de ocupação na semana de referência
23;Censo agropecuário;23318;15.2.4.2.4.1.2.1;Ocupada
23;Censo agropecuário;23319;15.2.4.2.4.2;Feminino
23;Censo agropecuário;29085;15.2.4.2.4.2.1;Frequência à escola ou creche
23;Censo agropecuário;23320;15.2.4.2.4.2.1.1;Não frequentavam
23;Censo agropecuário;23321;15.2.4.2.4.2.2;Situação de ocupação na semana de referência
23;Censo agropecuário;23324;15.2.4.2.4.2.2.1;Ocupada
23;Censo agropecuário;23333;15.2.4.2.5;Situação de ocupação na semana de referência
23;Censo agropecuário;23334;15.2.4.2.5.1;Ocupada
23;Censo agropecuário;23335;15.2.4.2.5.1.1;Condição de alfabetizado
23;Censo agropecuário;23336;15.2.4.2.5.1.1.1;Alfabetizado
23;Censo agropecuário;23337;15.2.4.2.5.1.1.2;Não alfabetizado
23;Censo agropecuário;23345;15.2.4.2.5.1.2;Frequência à escola ou creche
23;Censo agropecuário;23347;15.2.4.2.5.1.2.1;Não frequentavam
23;Censo agropecuário;23338;15.2.4.2.5.1.3;Posição na ocupação
23;Censo agropecuário;23339;15.2.4.2.5.1.3.1;Conta própria e empregadoras
23;Censo agropecuário;23340;15.2.4.2.5.1.3.2;Empregados
23;Censo agropecuário;23341;15.2.4.2.5.1.3.2.1;Com carteira de trabalho assinada
23;Censo agropecuário;23342;15.2.4.2.5.1.3.2.2;Sem carteira de trabalho assinada
23;Censo agropecuário;23343;15.2.4.2.5.1.3.3;Não remunerado
23;Censo agropecuário;23344;15.2.4.2.5.1.3.4;Trabalhadores na produção para o próprio consumo
23;Censo agropecuário;23348;15.2.4.2.5.1.4;Seção de atividade
