pesquisa_id;pesquisa_nome;id;posicao;nome
23;Censo;28980;13.3.2.1;Situação domiciliar
23;Censo;28981;13.3.2.1.1;Urbana
23;Censo;28982;13.3.2.1.2;Rural
23;Censo;22885;13.4;Valor do rendimento nominal médio mensal
23;Censo;22893;13.4.1;Pessoas de 10 anos ou mais de idade com rendimento
23;Censo;22887;13.4.1.1;Condição de atividade
23;Censo;22888;13.4.1.1.1;Economicamente ativa
23;Censo;22889;13.4.1.1.2;Não economicamente ativa
23;Censo;22890;13.4.1.2;Sexo
23;Censo;22891;13.4.1.2.1;Masculino
23;Censo;22892;13.4.1.2.2;Feminino
23;Censo;22894;13.4.2;Pessoas de 10 anos ou mais de idade com rendimento de trabalho, ocupada na semana de referência
23;Censo;22896;13.4.2.1;Cor ou raça
23;Censo;22897;13.4.2.1.1;Amarela
23;Censo;22898;13.4.2.1.2;Branca
23;Censo;22899;13.4.2.1.3;Indígena
23;Censo;22900;13.4.2.1.4;Parda
23;Censo;22901;13.4.2.1.5;Preta
23;Censo;22902;13.4.2.1.6;Sem declaração
23;Censo;22903;13.4.2.2;Grupo de idade
23;Censo;22904;13.4.2.2.1;10 a 14 anos
23;Censo;22905;13.4.2.2.1.1;10 a 13 anos
23;Censo;22906;13.4.2.2.1.2;14 anos
23;Censo;22907;13.4.2.2.2;15 a 19 anos
23;Censo;22908;13.4.2.2.2.1;15 anos
23;Censo;22909;13.4.2.2.2.2;16 ou 17 anos
23;Censo;22910;13.4.2.2.2.3;18 ou 19 anos
23;Censo;22911;13.4.2.2.3;20 a 24 anos
23;Censo;22912;13.4.2.2.4;25 a 29 anos
23;Censo;22913;13.4.2.2.5;30 a 34 anos
23;Censo;22914;13.4.2.2.6;35 a 39 anos
23;Censo;22915;13.4.2.2.7;40 a 44 anos
23;Censo;22916;13.4.2.2.8;45 a 49 anos
23;Censo;22917;13.4.2.2.9;50 a 54 anos
23;Censo;22918;13.4.2.2.10;55 a 59 anos
23;Censo;22919;13.4.2.2.11;60 a 69 anos
23;Censo;22920;13.4.2.2.12;70 anos ou mais
23;Censo;22921;13.4.2.3;Nível de instrução
23;Censo;22922;13.4.2.3.1;Sem instrução e fundamental incompleto
23;Censo;22923;13.4.2.3.2;Fundamental completo e médio incompleto
23;Censo;22924;13.4.2.3.3;Médio completo e superior incompleto
23;Censo;22925;13.4.2.3.4;Superior completo
23;Censo;22926;13.4.2.3.5;Não determinado
23;Censo;22927;13.4.2.4;Condição de contribuição para instituto de previdência oficial em qualquer trabalho
23;Censo;22928;13.4.2.4.1;Contribuinte
23;Censo;22929;13.4.2.4.2;Não contribuinte
23;Censo;22895;13.4.3;Pessoas de 10 anos ou mais de idade com rendimento do trabalho principal, ocupada na semana de referência
23;Censo;22930;13.4.3.1;Posição na ocupação
23;Censo;22931;13.4.3.1.1;Conta própria
23;Censo;22933;13.4.3.1.1.1;Contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;22934;13.4.3.1.1.2;Não contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;22935;13.4.3.1.2;Empregadores
23;Censo;22937;13.4.3.1.2.1;Contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;22938;13.4.3.1.2.2;Não contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;22939;13.4.3.1.3;Empregados
23;Censo;22942;13.4.3.1.3.1;Categoria do emprego
23;Censo;22943;13.4.3.1.3.1.1;Com carteira de trabalho assinada
23;Censo;22944;13.4.3.1.3.1.2;Militares e funcionários públicos estatutários
23;Censo;28983;13.4.3.1.3.1.3;Sem carteira de trabalho assinada
23;Censo;22945;13.4.3.1.3.1.3.1;Contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;22946;13.4.3.1.3.1.3.2;Não contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;22947;13.4.3.1.3.2;Subgrupo
23;Censo;22948;13.4.3.1.3.2.1;Trabalhadores domésticos
23;Censo;22949;13.4.3.1.3.2.1.1;Com carteira de trabalho assinada
23;Censo;28984;13.4.3.1.3.2.1.2;Sem carteira de trabalho assinada
23;Censo;22950;13.4.3.1.3.2.1.2.1;Contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;22951;13.4.3.1.3.2.1.2.2;Não contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;22952;13.4.3.1.3.2.2;Demais empregados
23;Censo;22953;13.4.3.1.3.2.2.1;Com carteira de trabalho assinada
23;Censo;22954;13.4.3.1.3.2.2.2;Militares e funcionários públicos estatutários
23;Censo;28985;13.4.3.1.3.2.2.3;Sem carteira de trabalho assinada
23;Censo;22955;13.4.3.1.3.2.2.3.1;Contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;22956;13.4.3.1.3.2.2.3.2;Não contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;22957;14;Amostra - Trabalho
23;Censo;22958;14.1;Pessoas de 10 anos ou mais de idade
23;Censo;22989;14.1.1;Condição de atividade na semana de referência
23;Censo;22990;14.1.1.1;Economicamente ativa
23;Censo;22991;14.1.1.1.1;Cor ou raça
23;Censo;22992;14.1.1.1.1.1;Amarela
23;Censo;22993;14.1.1.1.1.2;Branca
23;Censo;22994;14.1.1.1.1.3;Indígena
23;Censo;22995;14.1.1.1.1.4;Parda
23;Censo;22996;14.1.1.1.1.5;Preta
23;Censo;22997;14.1.1.1.1.6;Sem declaração
23;Censo;23001;14.1.1.1.2;Grupo de idade
23;Censo;23002;14.1.1.1.2.1;10 a 14 anos
23;Censo;23003;14.1.1.1.2.1.1;10 a 13 anos
23;Censo;23004;14.1.1.1.2.1.2;14 anos
23;Censo;23005;14.1.1.1.2.2;15 a 19 anos
23;Censo;23006;14.1.1.1.2.2.1;15 a 17 anos
23;Censo;23007;14.1.1.1.2.2.1.1;15 anos
23;Censo;23008;14.1.1.1.2.2.1.2;16 ou 17 anos
23;Censo;23009;14.1.1.1.2.2.2;18 ou 19 anos
23;Censo;23010;14.1.1.1.2.3;20 a 24 anos
23;Censo;23011;14.1.1.1.2.4;25 a 29 anos
23;Censo;23012;14.1.1.1.2.5;30 a 34 anos
23;Censo;23013;14.1.1.1.2.6;35 a 39 anos
23;Censo;23014;14.1.1.1.2.7;40 a 44 anos
23;Censo;23015;14.1.1.1.2.8;45 a 49 anos
23;Censo;23016;14.1.1.1.2.9;50 a 54 anos
23;Censo;23017;14.1.1.1.2.10;55 a 59 anos
23;Censo;23018;14.1.1.1.2.11;60 a 69 anos
23;Censo;23019;14.1.1.1.2.12;70 anos ou mais
23;Censo;23020;14.1.1.1.3;Nível de instrução
23;Censo;23021;14.1.1.1.3.1;Sem instrução e fundamental incompleto
23;Censo;23022;14.1.1.1.3.2;Fundamental completo e médio incompleto
23;Censo;23023;14.1.1.1.3.3;Médio completo e superior incompleto
23;Censo;23024;14.1.1.1.3.4;Superior completo
23;Censo;23025;14.1.1.1.3.5;Não determinado
23;Censo;22998;14.1.1.1.4;Sexo
23;Censo;22999;14.1.1.1.4.1;Masculino
23;Censo;23000;14.1.1.1.4.2;Feminino
23;Censo;23026;14.1.1.2;Não economicamente ativa
23;Censo;23027;14.1.1.2.1;Cor ou raça
23;Censo;23028;14.1.1.2.1.1;Amarela
23;Censo;23029;14.1.1.2.1.2;Branca
23;Censo;23030;14.1.1.2.1.3;Indígena
23;Censo;23031;14.1.1.2.1.4;Parda
23;Censo;23032;14.1.1.2.1.5;Preta
23;Censo;23033;14.1.1.2.1.6;Sem declaração
23;Censo;23037;14.1.1.2.2;Grupo de idade
23;Censo;23038;14.1.1.2.2.1;10 a 14 anos
23;Censo;23039;14.1.1.2.2.1.1;10 a 13 anos
23;Censo;23040;14.1.1.2.2.1.2;14 anos
23;Censo;23041;14.1.1.2.2.2;15 a 19 anos
23;Censo;23042;14.1.1.2.2.2.1;15 a 17 anos
23;Censo;23043;14.1.1.2.2.2.1.1;15 anos
23;Censo;23044;14.1.1.2.2.2.1.2;16 ou 17 anos
23;Censo;23045;14.1.1.2.2.2.2;18 ou 19 anos
23;Censo;23046;14.1.1.2.2.3;20 a 24 anos
23;Censo;23047;14.1.1.2.2.4;25 a 29 anos
23;Censo;23048;14.1.1.2.2.5;30 a 34 anos
23;Censo;23049;14.1.1.2.2.6;35 a 39 anos
23;Censo;23050;14.1.1.2.2.7;40 a 44 anos
23;Censo;23051;14.1.1.2.2.8;45 a 49 anos
23;Censo;23052;14.1.1.2.2.9;50 a 54 anos
23;Censo;23053;14.1.1.2.2.10;55 a 59 anos
23;Censo;23054;14.1.1.2.2.11;60 a 69 anos
23;Censo;23055;14.1.1.2.2.12;70 anos ou mais
23;Censo;23056;14.1.1.2.3;Nível de instrução
23;Censo;23057;14.1.1.2.3.1;Sem instrução e fundamental incompleto
23;Censo;23058;14.1.1.2.3.2;Fundamental completo e médio incompleto
23;Censo;23059;14.1.1.2.3.3;Médio completo e superior incompleto
23;Censo;23060;14.1.1.2.3.4;Superior completo
23;Censo;23061;14.1.1.2.3.5;Não determinado
23;Censo;23034;14.1.1.2.4;Sexo
23;Censo;23035;14.1.1.2.4.1;Masculino
23;Censo;23036;14.1.1.2.4.2;Feminino
23;Censo;22959;14.1.2;Condição no domicílio
23;Censo;22960;14.1.2.1;Cônjuge ou companheiro(a)
23;Censo;22961;14.1.2.1.1;Condição de atividade
23;Censo;22962;14.1.2.1.1.1;Economicamente ativa
23;Censo;22963;14.1.2.1.1.1.1;Sexo
23;Censo;22964;14.1.2.1.1.1.1.1;Masculino
23;Censo;22965;14.1.2.1.1.1.1.2;Feminino
23;Censo;22966;14.1.2.1.1.2;Não economicamente ativa
23;Censo;22967;14.1.2.1.1.2.1;Sexo
23;Censo;22968;14.1.2.1.1.2.1.1;Masculino
23;Censo;22969;14.1.2.1.1.2.1.2;Feminino
23;Censo;22970;14.1.2.2;Pessoa responsável
23;Censo;22971;14.1.2.2.1;Condição de atividade
23;Censo;22972;14.1.2.2.1.1;Economicamente ativa
23;Censo;22973;14.1.2.2.1.1.1;Sexo
23;Censo;22974;14.1.2.2.1.1.1.1;Masculino
23;Censo;22975;14.1.2.2.1.1.1.2;Feminino
23;Censo;22976;14.1.2.2.1.2;Não economicamente ativa
23;Censo;22977;14.1.2.2.1.2.1;Sexo
23;Censo;22978;14.1.2.2.1.2.1.1;Masculino
23;Censo;22979;14.1.2.2.1.2.1.2;Feminino
23;Censo;22980;14.1.3;Condição de aposentada ou pensionista de instituto de previdência oficial
23;Censo;22981;14.1.3.1;Aposentadas ou pensionistas
23;Censo;22982;14.1.3.1.1;Condição de atividade
23;Censo;22983;14.1.3.1.1.1;Economicamente ativa
23;Censo;22984;14.1.3.1.1.2;Não economicamente ativa
23;Censo;22985;14.1.3.2;Não eram aposentadas nem pensionistas
23;Censo;22986;14.1.3.2.1;Condição de atividade
23;Censo;22987;14.1.3.2.1.1;Economicamente ativa
23;Censo;22988;14.1.3.2.1.2;Não economicamente ativa
23;Censo;23062;14.1.3.3;Sem declaração de condição de aposentada ou pensionista
23;Censo;23063;14.1.3.3.1;Condição de atividade
23;Censo;23064;14.1.3.3.1.1;Economicamente ativa
23;Censo;23065;14.1.3.3.1.2;Não economicamente ativa
23;Censo;23066;14.1.4;Ocupadas na semana de referência
23;Censo;28987;14.1.4.1;Trabalho principal
23;Censo;23067;14.1.4.1.1;Grandes grupos de ocupação
23;Censo;23068;14.1.4.1.1.1;Diretores e gerentes
23;Censo;23069;14.1.4.1.1.1.1;Sexo
23;Censo;23070;14.1.4.1.1.1.1.1;Masculino
23;Censo;23071;14.1.4.1.1.1.1.2;Feminino
23;Censo;23101;14.1.4.1.1.2;Membros das forças armadas, policiais e bombeiros militares
23;Censo;23102;14.1.4.1.1.2.1;Sexo
23;Censo;23103;14.1.4.1.1.2.1.1;Masculino
23;Censo;23104;14.1.4.1.1.2.1.2;Feminino
23;Censo;23097;14.1.4.1.1.3;Ocupações elementares
23;Censo;23098;14.1.4.1.1.3.1;Sexo
23;Censo;23099;14.1.4.1.1.3.1.1;Masculino
23;Censo;23100;14.1.4.1.1.3.1.2;Feminino
23;Censo;23093;14.1.4.1.1.4;Operadores de instalações e máquinas e montadores
23;Censo;23094;14.1.4.1.1.4.1;Sexo
23;Censo;23095;14.1.4.1.1.4.1.1;Masculino
23;Censo;23096;14.1.4.1.1.4.1.2;Feminino
23;Censo;23072;14.1.4.1.1.5;Profissionais das ciências e intelectuais
23;Censo;23073;14.1.4.1.1.5.1;Sexo
23;Censo;23074;14.1.4.1.1.5.1.1;Masculino
23;Censo;23075;14.1.4.1.1.5.1.2;Feminino
23;Censo;23076;14.1.4.1.1.6;Técnicos e profissionais de nível médio
23;Censo;23077;14.1.4.1.1.6.1;Sexo
23;Censo;23078;14.1.4.1.1.6.1.1;Masculino
23;Censo;23079;14.1.4.1.1.6.1.2;Feminino
23;Censo;23080;14.1.4.1.1.7;Trabalhadores de apoio administrativo
23;Censo;29013;14.1.4.1.1.7.1;Sexo
23;Censo;29014;14.1.4.1.1.7.1.1;Masculino
23;Censo;29015;14.1.4.1.1.7.1.2;Feminino
23;Censo;23081;14.1.4.1.1.8;Trabalhadores dos serviços, vendedores dos comércios e mercados
23;Censo;23082;14.1.4.1.1.8.1;Sexo
23;Censo;23083;14.1.4.1.1.8.1.1;Masculino
23;Censo;23084;14.1.4.1.1.8.1.2;Feminino
23;Censo;23085;14.1.4.1.1.9;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
23;Censo;23086;14.1.4.1.1.9.1;Sexo
23;Censo;23087;14.1.4.1.1.9.1.1;Masculino
23;Censo;23088;14.1.4.1.1.9.1.2;Feminino
23;Censo;23089;14.1.4.1.1.10;Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios
23;Censo;23090;14.1.4.1.1.10.1;Sexo
23;Censo;23091;14.1.4.1.1.10.1.1;Masculino
23;Censo;23092;14.1.4.1.1.10.1.2;Feminino
23;Censo;23105;14.1.4.1.1.11;Ocupações mal definidas
23;Censo;23106;14.1.4.1.1.11.1;Sexo
23;Censo;23107;14.1.4.1.1.11.1.1;Masculino
23;Censo;23108;14.1.4.1.1.11.1.2;Feminino
23;Censo;28988;14.1.4.1.2;Grupos de horas habitualmente trabalhadas por semana
23;Censo;28989;14.1.4.1.2.1;Até 14 horas
23;Censo;28990;14.1.4.1.2.1.1;Sexo
23;Censo;28991;14.1.4.1.2.1.1.1;Masculino
23;Censo;28992;14.1.4.1.2.1.1.2;Feminino
23;Censo;28993;14.1.4.1.2.2;15 a 29 horas
23;Censo;28994;14.1.4.1.2.2.1;Sexo
23;Censo;28995;14.1.4.1.2.2.1.1;Masculino
23;Censo;28996;14.1.4.1.2.2.1.2;Feminino
23;Censo;28997;14.1.4.1.2.3;30 a 39 horas
23;Censo;28998;14.1.4.1.2.3.1;Sexo
23;Censo;28999;14.1.4.1.2.3.1.1;Masculino
23;Censo;29000;14.1.4.1.2.3.1.2;Feminino
23;Censo;29001;14.1.4.1.2.4;40 a 44 horas
23;Censo;29002;14.1.4.1.2.4.1;Sexo
23;Censo;29003;14.1.4.1.2.4.1.1;Masculino
23;Censo;29004;14.1.4.1.2.4.1.2;Feminino
23;Censo;29005;14.1.4.1.2.5;45 a 48 horas
23;Censo;29006;14.1.4.1.2.5.1;Sexo
23;Censo;29007;14.1.4.1.2.5.1.1;Masculino
23;Censo;29008;14.1.4.1.2.5.1.2;Feminino
23;Censo;29009;14.1.4.1.2.6;49 horas ou mais
23;Censo;29010;14.1.4.1.2.6.1;Sexo
23;Censo;29011;14.1.4.1.2.6.1.1;Masculino
23;Censo;29012;14.1.4.1.2.6.1.2;Feminino
23;Censo;23109;14.1.4.1.3;Posição na ocupação
23;Censo;23110;14.1.4.1.3.1;Conta própria
23;Censo;23112;14.1.4.1.3.1.1;Contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;23113;14.1.4.1.3.1.2;Não contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;23114;14.1.4.1.3.2;Empregadores
23;Censo;23116;14.1.4.1.3.2.1;Contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;23117;14.1.4.1.3.2.2;Não contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;23118;14.1.4.1.3.3;Empregados
23;Censo;23122;14.1.4.1.3.3.1;Categoria do emprego
23;Censo;23123;14.1.4.1.3.3.1.1;Com carteira de trabalho assinada
23;Censo;23124;14.1.4.1.3.3.1.2;Militares e funcionários públicos estatutários
23;Censo;29016;14.1.4.1.3.3.1.3;Sem carteira de trabalho assinada
23;Censo;23125;14.1.4.1.3.3.1.3.1;Contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;23126;14.1.4.1.3.3.1.3.2;Não contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;23127;14.1.4.1.3.3.2;Subgrupo
23;Censo;23128;14.1.4.1.3.3.2.1;Trabalhadores domésticos
23;Censo;23129;14.1.4.1.3.3.2.1.1;Com carteira de trabalho assinada
23;Censo;23130;14.1.4.1.3.3.2.1.2;Sem carteira de trabalho assinada e contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;23131;14.1.4.1.3.3.2.1.3;Sem carteira de trabalho assinada e não contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;23132;14.1.4.1.3.3.2.2;Demais empregados
23;Censo;23133;14.1.4.1.3.3.2.2.1;Com carteira de trabalho assinada
23;Censo;23138;14.1.4.1.3.3.2.2.2;Militares e funcionários públicos estatutários
23;Censo;23134;14.1.4.1.3.3.2.2.3;Sem carteira de trabalho assinada e contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;23135;14.1.4.1.3.3.2.2.4;Sem carteira de trabalho assinada e não contribuinte para instituto de previdência oficial no trabalho principal
23;Censo;23137;14.1.4.1.3.4;Não remunerados
23;Censo;23136;14.1.4.1.3.5;Trabalhadores na produção para o próprio consumo
23;Censo;23149;14.1.4.1.4;Seção de atividade
23;Censo;23236;14.1.4.1.4.1;Administração pública, defesa e seguridade social
23;Censo;23237;14.1.4.1.4.1.1;Sexo
23;Censo;23238;14.1.4.1.4.1.1.1;Masculino
23;Censo;23239;14.1.4.1.4.1.1.2;Feminino
23;Censo;23228;14.1.4.1.4.2;Agricultura, pecuária, produção florestal, pesca e aquicultura
23;Censo;23230;14.1.4.1.4.2.1;Sexo
23;Censo;23231;14.1.4.1.4.2.1.1;Masculino
23;Censo;23232;14.1.4.1.4.2.1.2;Feminino
23;Censo;23229;14.1.4.1.4.3;Água, esgoto, atividades de gestão de resíduos e descontaminação
23;Censo;23233;14.1.4.1.4.3.1;Sexo
23;Censo;23234;14.1.4.1.4.3.1.1;Masculino
23;Censo;23235;14.1.4.1.4.3.1.2;Feminino
23;Censo;23150;14.1.4.1.4.4;Alojamento e alimentação
23;Censo;23151;14.1.4.1.4.4.1;Sexo
23;Censo;23152;14.1.4.1.4.4.1.1;Masculino
23;Censo;23153;14.1.4.1.4.4.1.2;Feminino
23;Censo;23154;14.1.4.1.4.5;Artes, cultura, esporte e recreação
23;Censo;23155;14.1.4.1.4.5.1;Sexo
23;Censo;23156;14.1.4.1.4.5.1.1;Masculino
23;Censo;23157;14.1.4.1.4.5.1.2;Feminino
23;Censo;23158;14.1.4.1.4.6;Atividades administrativas e serviços complementares
23;Censo;23159;14.1.4.1.4.6.1;Sexo
23;Censo;23160;14.1.4.1.4.6.1.1;Masculino
23;Censo;23161;14.1.4.1.4.6.1.2;Feminino
23;Censo;23162;14.1.4.1.4.7;Atividades financeiras, de seguros e serviços relacionados
23;Censo;23163;14.1.4.1.4.7.1;Sexo
23;Censo;23164;14.1.4.1.4.7.1.1;Masculino
23;Censo;23165;14.1.4.1.4.7.1.2;Feminino
23;Censo;23166;14.1.4.1.4.8;Atividades imobiliárias
23;Censo;23167;14.1.4.1.4.8.1;Sexo
23;Censo;23168;14.1.4.1.4.8.1.1;Masculino
23;Censo;23169;14.1.4.1.4.8.1.2;Feminino
23;Censo;23170;14.1.4.1.4.9;Atividades mal especificadas
23;Censo;23171;14.1.4.1.4.9.1;Sexo
23;Censo;23172;14.1.4.1.4.9.1.1;Masculino
23;Censo;23173;14.1.4.1.4.9.1.2;Feminino
23;Censo;23174;14.1.4.1.4.10;Atividades profissionais, científicas e técnicas
23;Censo;23175;14.1.4.1.4.10.1;Sexo
23;Censo;23176;14.1.4.1.4.10.1.1;Masculino
23;Censo;23177;14.1.4.1.4.10.1.2;Feminino
23;Censo;23227;14.1.4.1.4.11;Comércio, reparação de veículos automotores e motocicletas
23;Censo;23179;14.1.4.1.4.11.1;Sexo
23;Censo;23180;14.1.4.1.4.11.1.1;Masculino
23;Censo;23181;14.1.4.1.4.11.1.2;Feminino
23;Censo;23182;14.1.4.1.4.12;Construção
23;Censo;23183;14.1.4.1.4.12.1;Sexo
23;Censo;23184;14.1.4.1.4.12.1.1;Masculino
23;Censo;23185;14.1.4.1.4.12.1.2;Feminino
23;Censo;23186;14.1.4.1.4.13;Educação
23;Censo;23187;14.1.4.1.4.13.1;Sexo
23;Censo;23188;14.1.4.1.4.13.1.1;Masculino
23;Censo;23189;14.1.4.1.4.13.1.2;Feminino
23;Censo;23190;14.1.4.1.4.14;Eletricidade e gás
23;Censo;23191;14.1.4.1.4.14.1;Sexo
23;Censo;23192;14.1.4.1.4.14.1.1;Masculino
23;Censo;23193;14.1.4.1.4.14.1.2;Feminino
23;Censo;23194;14.1.4.1.4.15;Indústrias de transformação
23;Censo;23195;14.1.4.1.4.15.1;Sexo
23;Censo;23196;14.1.4.1.4.15.1.1;Masculino
23;Censo;23197;14.1.4.1.4.15.1.2;Feminino
23;Censo;23198;14.1.4.1.4.16;Indústrias extrativas
23;Censo;23199;14.1.4.1.4.16.1;Sexo
23;Censo;23200;14.1.4.1.4.16.1.1;Masculino
23;Censo;23201;14.1.4.1.4.16.1.2;Feminino
23;Censo;23202;14.1.4.1.4.17;Informação e comunicação
23;Censo;23203;14.1.4.1.4.17.1;Sexo
23;Censo;23204;14.1.4.1.4.17.1.1;Masculino
23;Censo;23205;14.1.4.1.4.17.1.2;Feminino
23;Censo;23206;14.1.4.1.4.18;Organismos internacionais e outras instituições extraterritoriais
23;Censo;23207;14.1.4.1.4.18.1;Sexo
23;Censo;23208;14.1.4.1.4.18.1.1;Masculino
23;Censo;23209;14.1.4.1.4.18.1.2;Feminino
23;Censo;23210;14.1.4.1.4.19;Outras atividades de serviços
23;Censo;23211;14.1.4.1.4.19.1;Sexo
23;Censo;23212;14.1.4.1.4.19.1.1;Masculino
23;Censo;23213;14.1.4.1.4.19.1.2;Feminino
23;Censo;23214;14.1.4.1.4.20;Saúde humana e serviços sociais
23;Censo;23215;14.1.4.1.4.20.1;Sexo
23;Censo;23216;14.1.4.1.4.20.1.1;Masculino
23;Censo;23217;14.1.4.1.4.20.1.2;Feminino
23;Censo;23218;14.1.4.1.4.21;Serviços domésticos
23;Censo;23219;14.1.4.1.4.21.1;Sexo
23;Censo;23220;14.1.4.1.4.21.1.1;Masculino
23;Censo;23221;14.1.4.1.4.21.1.2;Feminino
23;Censo;23222;14.1.4.1.4.22;Transporte, armazenagem e correio
23;Censo;23223;14.1.4.1.4.22.1;Sexo
23;Censo;23224;14.1.4.1.4.22.1.1;Masculino
23;Censo;23225;14.1.4.1.4.22.1.2;Feminino
23;Censo;47346;14.1.4.2;Qualquer trabalho
23;Censo;47347;14.1.4.2.1;Condição de contribuição para instituto de previdência oficial
23;Censo;47348;14.1.4.2.1.1;Contribuinte
23;Censo;47349;14.1.4.2.1.1.1;Sexo
23;Censo;47350;14.1.4.2.1.1.1.1;Masculino
23;Censo;47351;14.1.4.2.1.1.1.2;Feminino
23;Censo;47352;14.1.4.2.1.1.2;Situação domiciliar
23;Censo;47353;14.1.4.2.1.1.2.1;Urbana
23;Censo;47354;14.1.4.2.1.1.2.2;Rural
23;Censo;47355;14.1.4.2.1.2;Não contribuinte
23;Censo;47356;14.1.4.2.1.2.1;Sexo
23;Censo;47357;14.1.4.2.1.2.1.1;Masculino
23;Censo;47358;14.1.4.2.1.2.1.2;Feminino
23;Censo;47359;14.1.4.2.1.2.2;Situação domiciliar
23;Censo;47360;14.1.4.2.1.2.2.1;Urbana
23;Censo;47361;14.1.4.2.1.2.2.2;Rural
23;Censo;23226;15;Amostra - Trabalho infantil
23;Censo;47389;15.1;Nível de ocupação das pessoas de 10 anos ou mais de idade na semana de referência
23;Censo;47390;15.1.1;Grupo de idade
23;Censo;47391;15.1.1.1;10 a 17 anos
23;Censo;47392;15.1.1.1.1;Grupo de idade
23;Censo;47393;15.1.1.1.1.1;10 a 13 anos
23;Censo;47394;15.1.1.1.1.1.1;Sexo
23;Censo;47395;15.1.1.1.1.1.1.1;Masculino
23;Censo;47396;15.1.1.1.1.1.1.2;Feminino
23;Censo;47397;15.1.1.1.1.1.2;Situação domiciliar
23;Censo;47398;15.1.1.1.1.1.2.1;Urbana
23;Censo;47399;15.1.1.1.1.1.2.2;Rural
23;Censo;47400;15.1.1.1.1.2;14 ou 15 anos
23;Censo;47401;15.1.1.1.1.2.1;Sexo
23;Censo;47402;15.1.1.1.1.2.1.1;Masculino
23;Censo;47403;15.1.1.1.1.2.1.2;Feminino
23;Censo;47404;15.1.1.1.1.2.2;Situação domiciliar
23;Censo;47405;15.1.1.1.1.2.2.1;Urbana
23;Censo;47406;15.1.1.1.1.2.2.2;Rural
23;Censo;47407;15.1.1.1.1.3;16 ou 17 anos
23;Censo;47408;15.1.1.1.1.3.1;Sexo
23;Censo;47409;15.1.1.1.1.3.1.1;Masculino
23;Censo;47410;15.1.1.1.1.3.1.2;Feminino
23;Censo;47411;15.1.1.1.1.3.2;Situação domiciliar
23;Censo;47412;15.1.1.1.1.3.2.1;Urbana
23;Censo;47413;15.1.1.1.1.3.2.2;Rural
23;Censo;47414;15.1.1.1.2;Sexo
23;Censo;47415;15.1.1.1.2.1;Masculino
23;Censo;47416;15.1.1.1.2.2;Feminino
23;Censo;47417;15.1.1.1.3;Situação domiciliar
23;Censo;47418;15.1.1.1.3.1;Urbana
23;Censo;47419;15.1.1.1.3.2;Rural
23;Censo;47420;15.1.1.2;18 anos ou mais
23;Censo;47421;15.1.1.2.1;Sexo
23;Censo;47422;15.1.1.2.1.1;Masculino
23;Censo;47423;15.1.1.2.1.2;Feminino
23;Censo;47424;15.1.2;Sexo
23;Censo;47425;15.1.2.1;Masculino
23;Censo;47426;15.1.2.2;Feminino
23;Censo;23240;15.2;Pessoas de 10 a 17 anos de idade
23;Censo;29017;15.2.1;Condição de alfabetizado
23;Censo;29018;15.2.1.1;Alfabetizado
23;Censo;29019;15.2.1.2;Não alfabetizado
23;Censo;29020;15.2.2;Cor ou raça
23;Censo;29021;15.2.2.1;Branca
23;Censo;29022;15.2.2.2;Preta ou parda
23;Censo;29023;15.2.3;Frequência à escola ou creche
23;Censo;29024;15.2.3.1;Não frequentavam
23;Censo;29025;15.2.3.1.1;Cor ou raça
23;Censo;29026;15.2.3.1.1.1;Branca
23;Censo;29027;15.2.3.1.1.2;Preta ou parda
23;Censo;29028;15.2.3.1.2;Situação domiciliar
23;Censo;29029;15.2.3.1.2.1;Urbana
23;Censo;29030;15.2.3.1.2.2;Rural
23;Censo;23241;15.2.4;Grupo de idade
23;Censo;23242;15.2.4.1;10 a 13 anos de idade
23;Censo;23243;15.2.4.1.1;Condição de alfabetizado
23;Censo;23244;15.2.4.1.1.1;Alfabetizado
23;Censo;23245;15.2.4.1.1.2;Não alfabetizado
23;Censo;23246;15.2.4.1.2;Cor ou raça
23;Censo;23247;15.2.4.1.2.1;Branca
23;Censo;23248;15.2.4.1.2.2;Preta ou parda
23;Censo;23262;15.2.4.1.3;Frequência à escola ou creche
23;Censo;23263;15.2.4.1.3.1;Não frequentavam
23;Censo;23264;15.2.4.1.3.1.1;Cor ou raça
